"gene","id","logFC","padj","Enriched"
"Hps3",10497421,-0.697803645215032,0.00233341812587661,"cDC1_ctrl"
"Bst1",10521667,-0.984372544697774,0.00234468224034803,"cDC1_ctrl"
"Oxct1",10422608,-0.644501962479046,0.00234468224034803,"cDC1_ctrl"
"Cybb",10603551,1.90410137123059,0.00235768807103497,"cDC1_LPS"
"Mfng",10430389,-0.68280336191249,0.00236020633685158,"cDC1_ctrl"
"Enpp4",10451054,-0.846943129656727,0.00236634439065639,"cDC1_ctrl"
"Ube2l6",10473356,1.13513729512222,0.00236020633685158,"cDC1_LPS"
"Slc25a20",10589076,0.726457694954323,0.00234468224034803,"cDC1_LPS"
"Ccnb1",10515836,0.952695213388483,0.0023647359390169,"cDC1_LPS"
"Timd4",10375472,1.44751532560121,0.00238986824068641,"cDC1_LPS"
"A830080D01Rik",10602827,0.80630971702477,0.00238986824068641,"cDC1_LPS"
"P3h2",10438753,-2.35572755630891,0.00238986824068641,"cDC1_ctrl"
"Nfatc2",10489961,-0.717913393484356,0.00240579495809225,"cDC1_ctrl"
"Clec4a1",10541555,2.51258121360584,0.00238986824068641,"cDC1_LPS"
"Map3k9",10401343,-0.73775446043966,0.00241506300913102,"cDC1_ctrl"
"Dgkg",10438639,-1.50875708262872,0.00241960018055729,"cDC1_ctrl"
"Ivns1abp",10350594,-0.685943373285824,0.00229513595259903,"cDC1_ctrl"
"Txndc15",10405539,-0.586673731606549,0.00243174917970856,"cDC1_ctrl"
"Nfkbia",10400405,1.00252853003191,0.00238986824068641,"cDC1_LPS"
"Fcrla",10360018,-1.56484594713215,0.00246131959959671,"cDC1_ctrl"
"Commd8",10530434,-0.59252479821409,0.00246131959959671,"cDC1_ctrl"
"Slc43a2",10378649,-0.883735957532441,0.00246131959959671,"cDC1_ctrl"
"Anxa2",10586744,0.894323067284308,0.00245154099406098,"cDC1_LPS"
"Dcaf12",10512226,-0.788508485350851,0.00247107629491733,"cDC1_ctrl"
"",10530156,-0.800299263152925,0.00248402364544594,"cDC1_ctrl"
"Rgs14",10405432,-0.777490973247019,0.00248402364544594,"cDC1_ctrl"
"Abca3",10442396,-0.671320483184839,0.00248402364544594,"cDC1_ctrl"
"Naip5",10411611,-0.938899892911834,0.00248402364544594,"cDC1_ctrl"
"Arhgap4",10605143,-1.09064020138867,0.00248402364544594,"cDC1_ctrl"
"Rasa3",10577190,-1.16481923558453,0.00248402364544594,"cDC1_ctrl"
"Wdfy4",10418848,-0.61011810003675,0.00234468224034803,"cDC1_ctrl"
"Cln3///Cln3",10567964,-0.91977682422452,0.00248402364544594,"cDC1_ctrl"
"Kif18b",10391811,0.712810185236997,0.00250251770809916,"cDC1_LPS"
"Zfp395",10415991,-0.698587900342183,0.00250251770809916,"cDC1_ctrl"
"Junb",10580282,0.860333941643159,0.00248402364544594,"cDC1_LPS"
"Pla1a",10439442,0.59830434406144,0.00248402364544594,"cDC1_LPS"
"Gpr155",10483679,-1.09515349949343,0.00250251770809916,"cDC1_ctrl"
"Oasl1",10524631,1.1660757901216,0.00243174917970856,"cDC1_LPS"
"Lrrc3",10370334,-0.691024558134425,0.00250251770809916,"cDC1_ctrl"
"Sipa1",10465132,-0.596321232329084,0.00250251770809916,"cDC1_ctrl"
"Lyl1",10573419,-0.666469573674719,0.00250251770809916,"cDC1_ctrl"
"Gbp9",10531980,0.960302900846028,0.00250907297117449,"cDC1_LPS"
"Mri1",10580160,-0.5313025458798,0.00251846367695688,"cDC1_ctrl"
"Notch2",10494595,-0.69807366246984,0.00246131959959671,"cDC1_ctrl"
"Zfp157",10526842,-0.794591980441916,0.00255498417409417,"cDC1_ctrl"
"Fgfr3",10521111,0.894762805395113,0.00255498417409417,"cDC1_LPS"
"Lyz2",10372648,-1.21128756020835,0.00250251770809916,"cDC1_ctrl"
"Diaph3",10421877,0.681878461609616,0.00255498417409417,"cDC1_LPS"
"Gm2a",10376208,-0.611428210923687,0.00246131959959671,"cDC1_ctrl"
"Cdh1",10575052,0.687513768872177,0.00255498417409417,"cDC1_LPS"
"Nod2",10573790,0.908684988084451,0.00255716870157721,"cDC1_LPS"
"2810417H13Rik",10350838,0.875584635148648,0.00255959397182797,"cDC1_LPS"
"Rpl10a",10410063,-0.577348130383399,0.00246131959959671,"cDC1_ctrl"
"Trmt1",10573401,-0.566779974158074,0.00255498417409417,"cDC1_ctrl"
"Oas1b",10525158,0.704065181550106,0.00255498417409417,"cDC1_LPS"
"Cenpv",10386909,-0.630308011800341,0.00256759176402033,"cDC1_ctrl"
"Actn1",10401244,0.671920655900649,0.00248402364544594,"cDC1_LPS"
"Me2",10459730,-0.583802641791264,0.0025720913698602,"cDC1_ctrl"
"Pdia5",10439218,-0.737809452514608,0.00256759176402033,"cDC1_ctrl"
"Susd1",10513362,-0.555540298733399,0.0025720913698602,"cDC1_ctrl"
"Mettl7a1",10426891,-1.21575336903449,0.0025720913698602,"cDC1_ctrl"
"Gbp5",10496539,1.78118776698208,0.00255716870157721,"cDC1_LPS"
"Prkacb",10502732,-0.631594797714408,0.0025720913698602,"cDC1_ctrl"
"Adcy7",10573747,-0.875198419348266,0.0025720913698602,"cDC1_ctrl"
"Pou2f2",10560964,0.773251497303646,0.00258584935791823,"cDC1_LPS"
"Cd300c2",10392815,-1.30784853470624,0.00256759176402033,"cDC1_ctrl"
"Cdc42ep2",10465278,1.1662432968416,0.00258584935791823,"cDC1_LPS"
"Mov10",10500911,0.75197491840223,0.00258584935791823,"cDC1_LPS"
"Arhgap15",10471929,-0.828643121315489,0.0025720913698602,"cDC1_ctrl"
"Bzrap1",10380137,0.793613083858633,0.00261637338700487,"cDC1_LPS"
"Rnd1",10432236,0.850897716879228,0.00261604285965595,"cDC1_LPS"
"Gm21975///Evi2b///Evi2a",10388958,-0.775207656071579,0.00258584935791823,"cDC1_ctrl"
"Dock6",10591614,0.663582965436493,0.00262181630649247,"cDC1_LPS"
"Agpat2",10481092,-0.717056275141875,0.00262807057656915,"cDC1_ctrl"
"Kirrel",10499168,0.971837838036077,0.00262807057656915,"cDC1_LPS"
"Strbp",10482177,-0.695590045598443,0.00262181630649247,"cDC1_ctrl"
"Slc12a6",10474545,-0.950722922360541,0.00262807057656915,"cDC1_ctrl"
"Xaf1",10378068,0.897353273106144,0.0026611400556293,"cDC1_LPS"
"Ptpre",10558410,-0.690994130714543,0.00265915646765412,"cDC1_ctrl"
"St3gal5",10539080,-1.05293453928909,0.00262807057656915,"cDC1_ctrl"
"Sik1",10449741,-1.08031757629139,0.00268488620659424,"cDC1_ctrl"
"Mef2c",10406434,-0.874994284507367,0.00271966097928188,"cDC1_ctrl"
"Mpp6",10538269,-0.799651753867312,0.00271966097928188,"cDC1_ctrl"
"Gbp2///Gbp2b",10496592,1.44784325815252,0.00270056252052256,"cDC1_LPS"
"Tyms",10528915,0.877299195860657,0.00274208693861855,"cDC1_LPS"
"Phka2",10602925,-0.833531476846503,0.00273320387074838,"cDC1_ctrl"
"Plekhm3",10355162,-0.61191659756815,0.00273910269132292,"cDC1_ctrl"
"Stard8",10600921,-0.689488920722948,0.00275022154883767,"cDC1_ctrl"
"Gm17026///Gm10375///Gm10377///BC061237///1700001F09Rik",10419111,0.913088590118683,0.00271966097928188,"cDC1_LPS"
"Pak1",10555118,-0.920904006302129,0.00271966097928188,"cDC1_ctrl"
"Prkab2",10494574,-0.844447854013728,0.00274550481516564,"cDC1_ctrl"
"Cep55",10462866,1.00742561614441,0.00275022154883767,"cDC1_LPS"
"Twf1",10555892,0.535368288740355,0.00278446479595258,"cDC1_LPS"
"Mastl",10480432,0.520672484657932,0.00274550481516564,"cDC1_LPS"
"Dirc2",10439239,0.612657716889595,0.00278446479595258,"cDC1_LPS"
"Mpp6",10538253,-0.604785509406934,0.00275022154883767,"cDC1_ctrl"
"Tmem86a",10553324,-0.620589937656966,0.00278446479595258,"cDC1_ctrl"
"Cmpk2",10395039,1.1646519460226,0.00278446479595258,"cDC1_LPS"
"Prr5",10425880,-0.710918016620102,0.00278522124666182,"cDC1_ctrl"
"Gramd1a",10562260,0.540177162084166,0.00278446479595258,"cDC1_LPS"
"Ctsz",10490212,0.687572304452535,0.00260200356660148,"cDC1_LPS"
"Nqo2",10404496,-0.549071461796124,0.00285914576184645,"cDC1_ctrl"
"Dna2",10363575,-1.04286993809036,0.00285914576184645,"cDC1_ctrl"
"Pole",10524169,0.849744472871011,0.00285914576184645,"cDC1_LPS"
"Sptssa",10400321,-0.757359457181423,0.00285914576184645,"cDC1_ctrl"
"Bcl2a1d///Bcl2a1c///Bcl2a1b///Bcl2a1a",10587690,0.817519280688131,0.00271966097928188,"cDC1_LPS"
"A530088E08Rik",10443852,-0.731423305047263,0.00287229858822821,"cDC1_ctrl"
"Pbx1",10359870,-0.572845753947732,0.00286497331084953,"cDC1_ctrl"
"Tsga10",10354031,0.779138853582252,0.00287229858822821,"cDC1_LPS"
"Eef1b2",10346867,-0.587148913899627,0.0027221811230711,"cDC1_ctrl"
"Pim1",10443527,0.841583737526265,0.00287229858822821,"cDC1_LPS"
"Zfp523",10443301,0.572423868445956,0.00287229858822821,"cDC1_LPS"
"Cxx1c",10599654,-1.99123918802729,0.00287229858822821,"cDC1_ctrl"
"Tnip1",10385941,0.922199574044731,0.00287229858822821,"cDC1_LPS"
"S100a10",10493995,-0.647520352662909,0.00271966097928188,"cDC1_ctrl"
"Grasp",10427026,0.659887742744946,0.00287229858822821,"cDC1_LPS"
"Man1c1",10517287,-1.05908104203554,0.00287229858822821,"cDC1_ctrl"
"Ccnf",10448506,0.609331998866899,0.00287229858822821,"cDC1_LPS"
"Zfand1",10488029,-0.56892123645446,0.00287229858822821,"cDC1_ctrl"
"Spsb1",10518735,1.03554388926287,0.00287229858822821,"cDC1_LPS"
"",10357856,0.847386530970984,0.00287229858822821,"cDC1_LPS"
"Tnfsf15",10513722,0.756015505945999,0.00287400897660328,"cDC1_LPS"
"Ptpn22",10494978,-0.766979644801598,0.00287229858822821,"cDC1_ctrl"
"Lpcat2",10573939,-0.571252840990658,0.00287229858822821,"cDC1_ctrl"
"Ccpg1",10587012,-0.827344151799885,0.00290072510280437,"cDC1_ctrl"
"Hspa2",10396652,0.665347547160967,0.00291072634175573,"cDC1_LPS"
"Zfand1",10497300,-0.589714042721972,0.0029285025746976,"cDC1_ctrl"
"Rapgef2",10498802,1.10833360564344,0.00290072510280437,"cDC1_LPS"
"Pik3r5",10377265,0.927853826939094,0.00287229858822821,"cDC1_LPS"
"Mrps27",10406865,0.808847686659389,0.0029558179605915,"cDC1_LPS"
"Tet3",10545682,-0.671599430963289,0.00294160658133106,"cDC1_ctrl"
"Slc5a3",10436945,0.567668154154598,0.00298897524641712,"cDC1_LPS"
"Bcl2a1c",10589884,0.997980169472653,0.0029186111122732,"cDC1_LPS"
"Was",10603440,-0.702321927127857,0.00298897524641712,"cDC1_ctrl"
"Slco3a1",10564631,-0.658153411351986,0.00287229858822821,"cDC1_ctrl"
"Pank1",10467162,-0.918307279377613,0.00302320686919604,"cDC1_ctrl"
"Nipsnap3b",10505000,0.564912405178501,0.00302320686919604,"cDC1_LPS"
"Atp11a",10570201,1.07261406444871,0.00302320686919604,"cDC1_LPS"
"Prkd2",10550365,-0.590128760159774,0.00302546835590865,"cDC1_ctrl"
"",10546803,-0.600043266319537,0.00302546835590865,"cDC1_ctrl"
"Ifit3",10462618,1.99283247983539,0.00302320686919604,"cDC1_LPS"
"Rasl11a",10527538,0.776524540192267,0.00302546835590865,"cDC1_LPS"
"Ago4",10516393,-0.910893240826168,0.00306256394843471,"cDC1_ctrl"
"4921508M14Rik",10400002,-0.799767170910389,0.00302546835590865,"cDC1_ctrl"
"Sla",10429128,-0.945738547214562,0.00302320686919604,"cDC1_ctrl"
"Dock5",10421046,-0.649767643437679,0.00302546835590865,"cDC1_ctrl"
"Ggcx",10539119,-0.520692106145102,0.00307025871008221,"cDC1_ctrl"
"Cenpl",10351047,0.77060961348665,0.00307025871008221,"cDC1_LPS"
"Ccl17",10574226,0.906483827644754,0.00307132620495402,"cDC1_LPS"
"Alg2",10512847,-0.600198224504319,0.00307132620495402,"cDC1_ctrl"
"Alcam",10439895,-0.830479817244356,0.00306898724178137,"cDC1_ctrl"
"Chst11",10365290,0.998084690220008,0.00307132620495402,"cDC1_LPS"
"Tnnt2",10350173,0.957884153911897,0.00307132620495402,"cDC1_LPS"
"Casp6",10496023,-0.661860743253934,0.00307132620495402,"cDC1_ctrl"
"Rnf167",10377927,-0.645871742694647,0.00306371519139392,"cDC1_ctrl"
"Pvr",10560709,1.69225064175907,0.00307132620495402,"cDC1_LPS"
"Dynlt1a///Dynlt1c///Dynlt1f///Dynlt1b",10548785,-0.771887934989998,0.00298897524641712,"cDC1_ctrl"
"Dennd1b///Dennd1b",10350349,-0.722652297674097,0.00308630944370255,"cDC1_ctrl"
"4930567H12Rik///Cdkn1a",10443463,0.973072835558177,0.00294160658133106,"cDC1_LPS"
"Cadm1",10585048,-1.04432583510103,0.00307132620495402,"cDC1_ctrl"
"Mpp2",10391540,0.675290873865166,0.00309848748164317,"cDC1_LPS"
"Ccl6",10389222,-1.10300045312697,0.00312604551521006,"cDC1_ctrl"
"Tpbg",10587554,0.805043648711526,0.00311702759665717,"cDC1_LPS"
"Dusp10",10352448,-0.848803208997564,0.00312604551521006,"cDC1_ctrl"
"Slfn3",10379646,0.899054343024968,0.00314212582056767,"cDC1_LPS"
"Macf1",10516103,-0.962047901148349,0.00312694824297879,"cDC1_ctrl"
"1700025G04Rik",10358717,-0.844329583900564,0.00309848748164317,"cDC1_ctrl"
"Gramd1b",10592471,0.721984305942216,0.00316271292973286,"cDC1_LPS"
"Tdrd7",10504672,0.656551432537901,0.00318212852997094,"cDC1_LPS"
"Sept9",10382912,-0.621982195132212,0.00314591184882177,"cDC1_ctrl"
"Ccnb1",10411739,0.939757603360112,0.00320964068261232,"cDC1_LPS"
"Wfdc17",10379727,1.91131524794691,0.00320964068261232,"cDC1_LPS"
"Akap11",10421758,-0.629060936406757,0.00320964068261232,"cDC1_ctrl"
"Inpp5d",10348244,-0.59505832236438,0.00307132620495402,"cDC1_ctrl"
"Tcf19",10450519,-0.723003104796961,0.00324839275057625,"cDC1_ctrl"
"",10353989,1.0883347862416,0.00325601196057241,"cDC1_LPS"
"Dapk1",10405693,-1.58462929921641,0.00320964068261232,"cDC1_ctrl"
"Ms4a6d",10466210,2.22282303835493,0.00326602641223994,"cDC1_LPS"
"Ndufb11",10525471,-0.502092253680193,0.00312694824297879,"cDC1_ctrl"
"Plat",10570855,1.02220108599337,0.00326999738597901,"cDC1_LPS"
"Trim46",10499514,0.782244532458424,0.00326999738597901,"cDC1_LPS"
"Gpr141",10407985,-0.927037477799677,0.00326999738597901,"cDC1_ctrl"
"P2ry6",10565958,-0.96645971440379,0.00325395697036011,"cDC1_ctrl"
"Slc1a5",10550332,-0.851075535801385,0.00326999738597901,"cDC1_ctrl"
"Trp53inp2",10477644,0.834098527228286,0.00330357568632814,"cDC1_LPS"
"Ninj1",10404996,0.834907620128492,0.00327026309130657,"cDC1_LPS"
"Xpr1",10358999,-0.759441536745397,0.00327026309130657,"cDC1_ctrl"
"P2ry13",10498367,0.829001604975174,0.00332539696176419,"cDC1_LPS"
"Cd84",10351679,-0.879406169148565,0.00327026309130657,"cDC1_ctrl"
"Fam69a",10532150,-0.790314173526388,0.00326999738597901,"cDC1_ctrl"
"Zfp385a",10433104,-0.869828692828673,0.00332717863922677,"cDC1_ctrl"
"Cd164",10362803,0.515660836710667,0.00332539696176419,"cDC1_LPS"
"Atp6v0c",10549653,0.571915797070444,0.00308566611981316,"cDC1_LPS"
"Man2b1",10573583,-0.650350636037111,0.00318502878500686,"cDC1_ctrl"
"Ssh2",10378833,-0.721340059973114,0.00332539696176419,"cDC1_ctrl"
"Agrn",10519270,1.4850544402312,0.00332539696176419,"cDC1_LPS"
"Dynlt1a///Dynlt1c///Dynlt1f///Dynlt1b",10447594,-0.763012353966738,0.00320964068261232,"cDC1_ctrl"
"Cnr2",10509122,-0.868152686817731,0.00334372861484617,"cDC1_ctrl"
"",10498446,0.799444024012475,0.00334286331260064,"cDC1_LPS"
"Lmo1",10566723,-0.864939563462216,0.00340918127861501,"cDC1_ctrl"
"Plekho1///Tcf7",10500295,-0.54621988727958,0.00325395697036011,"cDC1_ctrl"
"Ifnar2",10436830,-0.715386455488131,0.00320964068261232,"cDC1_ctrl"
"Tmpo",10371888,0.542545592230006,0.00345261771168849,"cDC1_LPS"
"Stard7",10475772,0.809857417944523,0.003462356129455,"cDC1_LPS"
"Insm1",10476814,0.557149826098868,0.003462356129455,"cDC1_LPS"
"Slc35c2",10489646,-0.802437212477232,0.003462356129455,"cDC1_ctrl"
"Trpv2",10376868,-0.706117439142663,0.00332843464410521,"cDC1_ctrl"
"Sdad1",10531383,-0.73949352132979,0.003462356129455,"cDC1_ctrl"
"Dclk2",10499138,0.623936621236146,0.00348183174749897,"cDC1_LPS"
"Taf9b",10606315,0.512081972908748,0.00350322947154365,"cDC1_LPS"
"Coq10b",10346298,0.784881125837129,0.00350322947154365,"cDC1_LPS"
"Trim35",10416082,0.516079464997258,0.00347655938147747,"cDC1_LPS"
"Oas1a",10533256,1.08195290818506,0.00350322947154365,"cDC1_LPS"
"Gng10",10505182,-0.547458432279287,0.00348183174749897,"cDC1_ctrl"
"Slc27a1",10572647,-0.586215487511558,0.00350322947154365,"cDC1_ctrl"
"Rmnd5b",10385699,-0.570852632705611,0.00350322947154365,"cDC1_ctrl"
"Jade3",10598848,0.620100676219125,0.00350601587877679,"cDC1_LPS"
"Nxpe5",10526783,-0.933262635813883,0.00350322947154365,"cDC1_ctrl"
"Trib1",10424370,0.811392393859048,0.00351076223339278,"cDC1_LPS"
"Ak2",10508382,0.580714218098255,0.00350322947154365,"cDC1_LPS"
"Rpl22",10510720,-0.633080948250361,0.00350322947154365,"cDC1_ctrl"
"Ncaph",10487340,0.62710619285351,0.00350547115918287,"cDC1_LPS"
"Acox3",10521391,-0.671808359580963,0.00350322947154365,"cDC1_ctrl"
"Cnn3",10495659,0.689721213875595,0.00354657369439113,"cDC1_LPS"
"",10386934,0.531843955725856,0.00354854982742618,"cDC1_LPS"
"Bcl2a1d///Bcl2a1c///Bcl2a1b///Bcl2a1a",10595633,0.863415571517422,0.00335461638164354,"cDC1_LPS"
"Gmfg",10542981,-1.0861155688005,0.00350322947154365,"cDC1_ctrl"
"Ift57",10436169,0.84141209991118,0.00359851514110177,"cDC1_LPS"
"Stard9",10475218,-1.2552246550644,0.00369996457539602,"cDC1_ctrl"
"Swap70",10556280,0.736291801754282,0.0035346054937989,"cDC1_LPS"
"Plce1",10462922,-1.4714659608494,0.00371104370672568,"cDC1_ctrl"
"Kif20a",10454709,0.59354871411403,0.00370018753296694,"cDC1_LPS"
"Rab19",10537428,-0.668117724312677,0.00378881103306001,"cDC1_ctrl"
"Cenpj",10420320,0.50758258636248,0.00379109580584974,"cDC1_LPS"
"Apaf1",10371846,0.851338164109656,0.00376591286295075,"cDC1_LPS"
"Traf3ip3",10361215,-0.603879562363242,0.00379710977460046,"cDC1_ctrl"
"Mpzl1",10359754,0.569534346011508,0.00384006679823011,"cDC1_LPS"
"Bhlhe40",10540472,1.2950235681573,0.00375404777219872,"cDC1_LPS"
"Ctnnd2",10423471,-0.530140572538581,0.00383611190323945,"cDC1_ctrl"
"Ddx60",10571984,1.33901951649094,0.00381266268098041,"cDC1_LPS"
"Casp2",10537728,-0.943226098825043,0.00380117793407223,"cDC1_ctrl"
"Snx18",10412227,0.537096860713687,0.00384575942021551,"cDC1_LPS"
"Scarb1",10533929,-1.19356618163451,0.00382418504249437,"cDC1_ctrl"
"Gm6086",10348906,0.686016821113753,0.00385115188113203,"cDC1_LPS"
"Hscb",10532504,-0.892308293101912,0.00385115188113203,"cDC1_ctrl"
"Asns",10543067,0.80850910544029,0.00384575942021551,"cDC1_LPS"
"Neurl1b",10443007,-0.5894992233471,0.00384779361363949,"cDC1_ctrl"
"Dhrs9",10472538,-1.07322562520305,0.00384300471395337,"cDC1_ctrl"
"Mybl2",10478355,0.613601975391162,0.00386035086457664,"cDC1_LPS"
"Wls",10497149,-0.527289194463223,0.00384300471395337,"cDC1_ctrl"
"Socs3",10393449,1.00147518298193,0.00389062498521208,"cDC1_LPS"
"Mllt6",10380793,0.972519695664113,0.00385115188113203,"cDC1_LPS"
"Man1a",10369154,1.23693216384844,0.00389062498521208,"cDC1_LPS"
"BC037034",10535006,-0.934806274657337,0.00386035086457664,"cDC1_ctrl"
"Tbc1d1",10522024,0.742106176874143,0.00386035086457664,"cDC1_LPS"
"Gng2",10417787,-0.556788351949431,0.00390021548727677,"cDC1_ctrl"
"Rpl13",10440661,-0.541332322054735,0.00379109580584974,"cDC1_ctrl"
"Rbfa",10459918,-0.938827107287219,0.00391178538818052,"cDC1_ctrl"
"Lrrc18",10413943,-0.569612796004659,0.00389062498521208,"cDC1_ctrl"
"Bcap29",10399874,-0.647477775234769,0.00392698089148154,"cDC1_ctrl"
"Rab26",10448615,1.2881622812945,0.00396075589138599,"cDC1_LPS"
"Nme4",10449236,-0.653649620474674,0.00396737579572659,"cDC1_ctrl"
"Kdm6b",10387372,0.829295643261851,0.00395660673317857,"cDC1_LPS"
"Cyth1",10393544,0.555016358199241,0.00391178538818052,"cDC1_LPS"
"",10365134,-0.585503768345705,0.00391178538818052,"cDC1_ctrl"
"Itpripl1",10487359,-0.934084485860078,0.00391178538818052,"cDC1_ctrl"
"Ccne1",10562563,0.785176108754121,0.00396737579572659,"cDC1_LPS"
"Trpm2",10370339,-0.628949963006379,0.00396057297220654,"cDC1_ctrl"
"Chd7",10503220,0.77121474683063,0.00396291847677272,"cDC1_LPS"
"Fancc",10410016,0.783505109419529,0.00397615929657575,"cDC1_LPS"
"Poli",10459655,-0.666826028362267,0.00397615929657575,"cDC1_ctrl"
"Chd7",10503200,0.664132394537136,0.00400319978492121,"cDC1_LPS"
"Relt",10565924,1.12095748999415,0.00397615929657575,"cDC1_LPS"
"Tmem229b",10401160,-0.584197436605907,0.00397615929657575,"cDC1_ctrl"
"Mmp14",10415052,1.35907786995619,0.00406940800769501,"cDC1_LPS"
"Ikbke",10357604,1.58278633763187,0.00406940800769501,"cDC1_LPS"
"Mtmr12",10423155,0.54587767877905,0.00403827400195636,"cDC1_LPS"
"Ccnb1",10562637,0.780590087578112,0.00410316340549364,"cDC1_LPS"
"Zdhhc18",10517070,0.556398574296033,0.00397615929657575,"cDC1_LPS"
"Dmwd",10550564,-0.582646044324208,0.00411793717220446,"cDC1_ctrl"
"Grcc10",10547789,-0.602562507665427,0.00384575942021551,"cDC1_ctrl"
"Gpr34",10598750,-1.40850881060019,0.00412317684141183,"cDC1_ctrl"
"Zhx2",10424213,1.04884776020951,0.00413557707856137,"cDC1_LPS"
"Rbm43",10482509,-0.535961696212426,0.00413642549016571,"cDC1_ctrl"
"Map3k12",10433008,-0.674578823168906,0.00413642549016571,"cDC1_ctrl"
"Bcl2a1d///Bcl2a1c///Bcl2a1b///Bcl2a1a",10587683,0.884217013346051,0.00386035086457664,"cDC1_LPS"
"Spic",10371662,1.08967615971608,0.00414298145098124,"cDC1_LPS"
"Rnpep",10358038,-0.637174323779686,0.00413664007758009,"cDC1_ctrl"
"Cyfip1",10553598,0.519490719307127,0.00413557707856137,"cDC1_LPS"
"Fli1",10592067,-0.76830296788609,0.00413642549016571,"cDC1_ctrl"
"AB124611",10583669,-0.881900020840445,0.00422589697042672,"cDC1_ctrl"
"Slfn1",10379633,1.24054570816119,0.00422589697042672,"cDC1_LPS"
"9530009G21Rik",10369171,0.717083342627476,0.00422589697042672,"cDC1_LPS"
"Mki67",10568714,1.59552837167462,0.00424369896235847,"cDC1_LPS"
"Manba",10496302,-0.744382270624866,0.00430704273047897,"cDC1_ctrl"
"Clec12a",10542164,-0.937409628723156,0.00427853067156858,"cDC1_ctrl"
"Herc6",10538590,1.02538698346217,0.00413557707856137,"cDC1_LPS"
"Zfp710",10554370,-0.715187393906541,0.0042342556311671,"cDC1_ctrl"
"Eif6",10488929,0.612419864127922,0.00413664007758009,"cDC1_LPS"
"Rgl2",10444079,-0.547835340306667,0.00431910584386429,"cDC1_ctrl"
"Cdk1",10369815,0.874806289041318,0.00436921016792133,"cDC1_LPS"
"Lpcat4",10474526,-0.958784013467733,0.00431910584386429,"cDC1_ctrl"
"Csk",10593966,-0.503285401216358,0.00431910584386429,"cDC1_ctrl"
"Chchd6",10546217,-0.568237861790253,0.00435658327575316,"cDC1_ctrl"
"Acsf2",10492426,0.78757261407528,0.00435830653676346,"cDC1_LPS"
"Rusc1",10499470,-0.838472342779573,0.00438309585089121,"cDC1_ctrl"
"Tes",10536483,0.566594442034209,0.00431910584386429,"cDC1_LPS"
"G430095P16Rik",10573427,-0.756697077606545,0.00448809479001369,"cDC1_ctrl"
"Gbp11///Gbp10///Gbp9///Gbp6///Gbp8///Gbp4",10531994,1.17904190269188,0.00447523439765217,"cDC1_LPS"
"Mir22hg///Mir22",10378568,0.856338487615924,0.00449399699331775,"cDC1_LPS"
"Vdr",10432032,1.52688913423373,0.00448809479001369,"cDC1_LPS"
"Tmem64",10503410,-0.74388679024263,0.00448809479001369,"cDC1_ctrl"
"Ugt1a1///Ugt1a6b///Ugt1a9///Ugt1a5///Ugt1a7c///Ugt1a10///Ugt1a6a///Ugt1a2",10348354,-0.545920446360337,0.00456142345041696,"cDC1_ctrl"
"Traf4",10388749,0.690058651471494,0.00456142345041696,"cDC1_LPS"
"Arid5a",10345445,0.848093998803039,0.00455688881969499,"cDC1_LPS"
"Cd200",10439651,1.08969300512349,0.00451684434720248,"cDC1_LPS"
"Gm10521",10351689,-0.764073667865873,0.00458457808129811,"cDC1_ctrl"
"Tram2",10353438,-0.725743745524732,0.00457529667863577,"cDC1_ctrl"
"Slc44a5",10496975,0.728186052571552,0.00449803238011083,"cDC1_LPS"
"Celf2",10479948,-0.606338656420311,0.00453919391453116,"cDC1_ctrl"
"Fam134b",10423333,-0.574164801645216,0.00458246399524974,"cDC1_ctrl"
"Cep128",10401852,-0.942194240965125,0.00464658337785929,"cDC1_ctrl"
"Hps5",10563615,-0.635844475005907,0.00464950678469,"cDC1_ctrl"
"Ptgs2",10350516,1.73478161467596,0.00464658337785929,"cDC1_LPS"
"Sptbn1",10384885,-0.71869604907039,0.00468838807667436,"cDC1_ctrl"
"Vti1a",10464070,0.533468858534871,0.00466441958999938,"cDC1_LPS"
"Stil",10507112,0.599371741312131,0.00459655305763776,"cDC1_LPS"
"Ncoa7",10368534,0.676942480190123,0.00464658337785929,"cDC1_LPS"
"Man2a2",10564909,-0.625401836215944,0.00470705418779858,"cDC1_ctrl"
"Eif4e3",10546685,-0.568744547625266,0.00470705418779858,"cDC1_ctrl"
"Sh2b2",10534585,-0.578620734521577,0.00470217719717823,"cDC1_ctrl"
"Enpp1",10368289,-0.912429950474521,0.00470705418779858,"cDC1_ctrl"
"Mob3b",10512024,-0.770030890575133,0.00470705418779858,"cDC1_ctrl"
"Prr11",10389606,0.779553555133867,0.00470705418779858,"cDC1_LPS"
"Bub1",10487480,0.646962422805174,0.00464658337785929,"cDC1_LPS"
"Pnkd",10347310,0.962407284398456,0.00470705418779858,"cDC1_LPS"
"Hvcn1",10525365,0.755322634332407,0.00469615062167239,"cDC1_LPS"
"Dnase1l3",10417526,1.74397451595072,0.00470077907249921,"cDC1_LPS"
"Pcyt1a",10435057,0.796241412730279,0.00472854715309757,"cDC1_LPS"
"Smarca2",10462237,-0.603123639966492,0.00470705418779858,"cDC1_ctrl"
"Rps6ka2",10441565,-0.699602307730792,0.00473907525705751,"cDC1_ctrl"
